1,192.50%
2,411.00%
3,673.50%
4,878.00%
5,1179.50%
6,1451.75%
7,1657.50%
8,1843.50%
9,1997.25%
10,2150.50%
11,2286.00%
12,2401.50%
13,2533.00%
14,2602.25%
15,2742.25%
16,2853.50%
17,2963.50%
18,3054.75%
19,3115.50%
20,3215.75%
21,3307.75%
22,3415.50%
23,3460.25%
24,3499.75%
25,3505.75%
26,3635.50%
27,3684.50%
28,3755.00%
29,3806.00%
30,3856.50%
31,3969.25%
32,3986.50%
33,4019.75%
34,4048.00%
35,4144.25%
36,4159.25%
37,4177.25%
38,4259.25%
39,4277.50%
40,4367.25%
41,4383.25%
42,4391.00%
43,4455.50%
44,4529.50%
45,4521.00%
46,4603.75%
47,4574.50%
48,4658.00%
49,4678.50%
50,4730.75%
51,4739.50%
52,4795.50%
53,4849.25%
54,4841.25%
55,4845.00%
56,4923.50%
57,4939.75%
58,4998.00%
59,5014.75%
60,5059.25%
61,5033.25%
62,5087.25%
63,5126.25%
64,5129.50%
65,5166.75%
66,5177.50%
67,5247.25%
68,5268.00%
69,5253.75%
70,5332.75%
71,5345.50%
72,5368.25%
73,5401.00%
74,5412.50%
75,5435.75%
76,5468.50%
77,5505.00%
78,5498.00%
79,5529.25%
80,5546.50%
81,5605.50%
82,5627.50%
83,5645.25%
84,5644.75%
85,5672.25%
86,5683.50%
87,5718.25%
88,5740.75%
89,5748.75%
90,5763.25%
91,5821.75%
92,5810.50%
93,5836.00%
94,5874.50%
95,5845.50%
96,5900.00%
97,5892.25%
98,5910.75%
99,5953.50%
100,5970.25%
101,5975.25%
102,5978.25%
103,5996.25%
104,6044.25%
105,6060.25%
106,6029.00%
107,6097.00%
108,6076.00%
109,6086.00%
110,6096.75%
111,6138.50%
112,6135.75%
113,6168.00%
114,6187.00%
115,6171.75%
116,6210.25%
117,6201.50%
118,6199.75%
119,6216.25%
120,6216.75%
121,6205.50%
122,6262.75%
123,6281.75%
124,6275.00%
125,6258.75%
126,6289.75%
127,6302.25%
128,6312.50%
129,6315.50%
130,6323.00%
131,6346.75%
132,6362.50%
133,6352.50%
134,6357.00%
135,6382.50%
136,6345.75%
137,6356.75%
138,6376.75%
139,6377.50%
140,6390.50%
141,6382.00%
142,6389.25%
143,6382.00%
144,6371.00%
145,6361.25%
146,6397.25%
147,6366.75%
148,6378.75%
149,6385.75%
150,6351.25%
