1,4.5970
2,4.4888
3,4.2327
4,4.0796
5,3.9364
6,3.7570
7,3.6234
8,3.4949
9,3.3816
10,3.2894
11,3.2358
12,3.1304
13,3.0961
14,3.0259
15,2.9752
16,2.9149
17,2.8579
18,2.8064
19,2.7592
20,2.7384
21,2.6824
22,2.6615
23,2.5998
24,2.5546
25,2.5309
26,2.5276
27,2.4765
28,2.4371
29,2.4001
30,2.3670
31,2.3725
32,2.3315
33,2.2916
34,2.3032
35,2.2569
36,2.2425
37,2.2171
38,2.1895
39,2.1721
40,2.1494
41,2.1263
42,2.1136
43,2.0906
44,2.0612
45,2.0406
46,2.0322
47,2.0202
48,1.9926
49,1.9919
50,1.9768
51,1.9549
52,1.9381
53,1.9207
54,1.9004
55,1.8765
56,1.8696
57,1.8557
58,1.8497
59,1.8319
60,1.8304
61,1.8139
62,1.7942
63,1.7818
64,1.7621
65,1.7613
66,1.7574
67,1.7303
68,1.7237
69,1.7015
70,1.6837
71,1.6826
72,1.6725
73,1.6692
74,1.6529
75,1.6385
76,1.6198
77,1.6217
78,1.6047
79,1.6097
80,1.5919
81,1.5729
82,1.5679
83,1.5613
84,1.5539
85,1.5453
86,1.5268
87,1.5215
88,1.5158
89,1.5142
90,1.4973
91,1.4928
92,1.4799
93,1.4728
94,1.4580
95,1.4580
96,1.4494
97,1.4425
98,1.4420
99,1.4303
100,1.4208
101,1.4158
102,1.4048
103,1.4011
104,1.3966
105,1.3972
106,1.3884
107,1.3921
108,1.3745
109,1.3697
110,1.3721
111,1.3677
112,1.3507
113,1.3563
114,1.3472
115,1.3412
116,1.3391
117,1.3342
118,1.3261
119,1.3253
120,1.3218
121,1.3165
122,1.3201
123,1.3084
124,1.3061
125,1.3010
126,1.3009
127,1.2993
128,1.3012
129,1.2913
130,1.2969
131,1.2881
132,1.2860
133,1.2858
134,1.2863
135,1.2827
136,1.2890
137,1.2840
138,1.2802
139,1.2853
140,1.2754
141,1.2777
142,1.2769
143,1.2706
144,1.2815
145,1.2701
146,1.2733
147,1.2762
148,1.2659
149,1.2794
150,1.2759
