1,141.25%
2,234.75%
3,431.25%
4,685.25%
5,797.75%
6,897.50%
7,1130.25%
8,1321.25%
9,1464.25%
10,1589.00%
11,1745.75%
12,1874.25%
13,1923.75%
14,2076.50%
15,2183.00%
16,2260.00%
17,2367.25%
18,2429.25%
19,2522.75%
20,2595.25%
21,2647.50%
22,2754.00%
23,2820.00%
24,2882.25%
25,2916.50%
26,3000.50%
27,3069.50%
28,3110.50%
29,3211.00%
30,3308.25%
31,3304.50%
32,3378.50%
33,3443.00%
34,3503.25%
35,3576.50%
36,3603.00%
37,3706.00%
38,3698.00%
39,3720.50%
40,3808.75%
41,3906.50%
42,3968.50%
43,4000.50%
44,4029.50%
45,4086.75%
46,4139.00%
47,4185.00%
48,4223.00%
49,4277.25%
50,4239.25%
51,4269.75%
52,4263.75%
53,4345.25%
54,4372.50%
55,4439.25%
56,4533.25%
57,4520.75%
58,4542.75%
59,4595.50%
60,4667.25%
61,4689.25%
62,4708.00%
63,4803.00%
64,4819.50%
65,4837.50%
66,4872.50%
67,4886.00%
68,4934.50%
69,4966.00%
70,4985.75%
71,5000.75%
72,5048.25%
73,5062.50%
74,5077.50%
75,5128.25%
76,5136.00%
77,5153.25%
78,5194.75%
79,5234.75%
80,5260.75%
81,5263.75%
82,5295.75%
83,5270.25%
84,5366.00%
85,5392.50%
86,5410.75%
87,5458.75%
88,5420.50%
89,5451.25%
90,5496.50%
91,5511.75%
92,5568.25%
93,5569.50%
94,5585.75%
95,5598.00%
96,5627.00%
97,5660.25%
98,5696.00%
99,5646.25%
100,5710.25%
101,5735.75%
102,5730.50%
103,5786.75%
104,5801.00%
105,5797.50%
106,5825.25%
107,5815.25%
108,5838.00%
109,5855.00%
110,5875.25%
111,5858.75%
112,5910.75%
113,5926.00%
114,5930.75%
115,5922.50%
116,5979.50%
117,5959.75%
118,5979.75%
119,6017.00%
120,5991.50%
121,6017.75%
122,6011.00%
123,6043.75%
124,6054.00%
125,6035.75%
126,6048.50%
127,6058.75%
128,6051.00%
129,6065.00%
130,6085.25%
131,6076.00%
132,6113.50%
133,6088.75%
134,6117.75%
135,6077.00%
136,6119.00%
137,6111.50%
138,6112.75%
139,6095.75%
140,6134.25%
141,6152.25%
142,6130.00%
143,6112.75%
144,6102.00%
145,6156.00%
146,6158.50%
147,6148.50%
148,6136.75%
149,6126.25%
150,6123.25%
