1,123.00%
2,210.75%
3,407.50%
4,714.25%
5,1003.75%
6,1286.00%
7,1512.00%
8,1746.25%
9,1937.75%
10,2134.00%
11,2323.25%
12,2435.75%
13,2603.25%
14,2684.50%
15,2856.75%
16,3042.75%
17,3168.25%
18,3226.25%
19,3301.50%
20,3439.00%
21,3474.75%
22,3615.50%
23,3697.75%
24,3716.00%
25,3802.25%
26,3945.75%
27,3957.75%
28,4044.25%
29,3948.25%
30,4197.00%
31,4132.75%
32,4219.75%
33,4313.50%
34,4418.00%
35,4506.50%
36,4499.00%
37,4555.75%
38,4557.50%
39,4673.50%
40,4696.50%
41,4773.75%
42,4800.25%
43,4863.75%
44,4935.50%
45,4882.00%
46,4991.75%
47,5029.75%
48,5096.75%
49,5164.25%
50,5165.00%
51,5316.75%
52,5242.00%
53,5333.75%
54,5376.00%
55,5368.25%
56,5453.00%
57,5478.75%
58,5584.00%
59,5633.00%
60,5599.75%
61,5537.25%
62,5659.00%
63,5768.25%
64,5788.00%
65,5774.00%
66,5850.00%
67,5861.00%
68,5918.50%
69,5977.25%
70,5953.00%
71,6030.00%
72,6076.25%
73,6132.75%
74,6100.00%
75,6200.50%
76,6245.00%
77,6239.75%
78,6230.25%
79,6332.25%
80,6365.25%
81,6341.25%
82,6469.00%
83,6458.00%
84,6381.75%
85,6513.75%
86,6542.50%
87,6595.50%
88,6581.25%
89,6588.00%
90,6622.00%
91,6699.00%
92,6758.00%
93,6789.25%
94,6797.00%
95,6807.25%
96,6922.50%
97,6942.50%
98,6890.00%
99,6999.50%
100,6997.00%
101,7084.25%
102,7059.00%
103,7043.50%
104,7079.50%
105,7179.50%
106,7180.00%
107,7215.25%
108,7214.75%
109,7279.00%
110,7273.75%
111,7331.50%
112,7322.00%
113,7405.25%
114,7379.50%
115,7480.50%
116,7471.75%
117,7464.25%
118,7518.50%
119,7547.75%
120,7594.75%
121,7600.50%
122,7562.00%
123,7640.75%
124,7611.75%
125,7666.25%
126,7684.75%
127,7684.50%
128,7704.00%
129,7705.25%
130,7744.75%
131,7770.25%
132,7742.75%
133,7776.50%
134,7787.75%
135,7803.00%
136,7806.25%
137,7806.50%
138,7830.00%
139,7843.75%
140,7856.25%
141,7860.00%
142,7851.00%
143,7839.00%
144,7865.00%
145,7867.00%
146,7896.25%
147,7862.25%
148,7902.25%
149,7863.75%
150,7857.75%
