1,4.6057
2,4.6028
3,4.5943
4,4.5564
5,4.3535
6,4.1619
7,4.0410
8,3.9329
9,3.8362
10,3.7491
11,3.6738
12,3.6287
13,3.5289
14,3.5655
15,3.4477
16,3.3719
17,3.3215
18,3.2707
19,3.2146
20,3.1492
21,3.1137
22,3.1492
23,3.0323
24,2.9463
25,2.8950
26,2.8861
27,2.8834
28,2.8320
29,2.8252
30,2.7248
31,2.7162
32,2.6358
33,2.7948
34,2.6406
35,2.6331
36,2.5147
37,2.4986
38,2.4628
39,2.4423
40,2.4543
41,2.4051
42,2.3817
43,2.4422
44,2.3560
45,2.2974
46,2.2607
47,2.2863
48,2.2142
49,2.1657
50,2.1696
51,2.2146
52,2.1441
53,2.0906
54,2.0735
55,2.1519
56,2.0962
57,2.0557
58,2.0189
59,1.9998
60,1.9768
61,1.9573
62,1.9221
63,1.9075
64,1.9116
65,1.9041
66,1.8880
67,1.8483
68,1.8328
69,1.8623
70,1.8201
71,1.7736
72,1.7566
73,1.7477
74,1.7484
75,1.7492
76,1.7380
77,1.7068
78,1.6862
79,1.6622
80,1.6486
81,1.6490
82,1.6349
83,1.6243
84,1.6195
85,1.6122
86,1.5973
87,1.5886
88,1.5621
89,1.5547
90,1.5388
91,1.5498
92,1.5338
93,1.5355
94,1.5161
95,1.4850
96,1.4771
97,1.4699
98,1.4610
99,1.4549
100,1.4391
101,1.4402
102,1.4278
103,1.4129
104,1.4060
105,1.4079
106,1.4128
107,1.3916
108,1.3833
109,1.3806
110,1.3656
111,1.3626
112,1.3424
113,1.3516
114,1.3400
115,1.3325
116,1.3352
117,1.3257
118,1.3122
119,1.3034
120,1.2979
121,1.2989
122,1.3006
123,1.2852
124,1.2776
125,1.2869
126,1.2767
127,1.2787
128,1.2648
129,1.2692
130,1.2673
131,1.2565
132,1.2601
133,1.2571
134,1.2507
135,1.2457
136,1.2511
137,1.2454
138,1.2493
139,1.2462
140,1.2471
141,1.2512
142,1.2442
143,1.2436
144,1.2473
145,1.2457
146,1.2449
147,1.2424
148,1.2401
149,1.2456
150,1.2351
