1,153.25%
2,422.50%
3,845.00%
4,1247.25%
5,1585.00%
6,1947.75%
7,2200.50%
8,2503.75%
9,2767.50%
10,2932.50%
11,3118.25%
12,3343.75%
13,3474.75%
14,3548.75%
15,3699.00%
16,3843.25%
17,3947.00%
18,4061.00%
19,4132.25%
20,4222.75%
21,4352.75%
22,4406.75%
23,4423.50%
24,4551.25%
25,4610.25%
26,4708.50%
27,4754.75%
28,4806.25%
29,4867.25%
30,4964.50%
31,4978.00%
32,5071.00%
33,5060.75%
34,5124.50%
35,5199.25%
36,5208.50%
37,5275.00%
38,5347.50%
39,5379.00%
40,5439.50%
41,5478.50%
42,5509.75%
43,5512.00%
44,5583.00%
45,5659.50%
46,5679.75%
47,5747.75%
48,5769.00%
49,5822.50%
50,5852.75%
51,5885.50%
52,5936.00%
53,5944.50%
54,5976.50%
55,6038.25%
56,6070.00%
57,6132.75%
58,6186.25%
59,6161.75%
60,6252.00%
61,6241.00%
62,6316.25%
63,6319.25%
64,6357.00%
65,6397.50%
66,6445.00%
67,6471.75%
68,6473.75%
69,6549.25%
70,6606.50%
71,6599.25%
72,6659.00%
73,6712.00%
74,6692.50%
75,6714.50%
76,6798.50%
77,6839.50%
78,6883.25%
79,6909.25%
80,6951.50%
81,6999.25%
82,7081.00%
83,7077.75%
84,7096.25%
85,7134.50%
86,7191.75%
87,7217.75%
88,7252.25%
89,7243.25%
90,7333.50%
91,7373.50%
92,7366.25%
93,7441.00%
94,7475.25%
95,7523.00%
96,7491.00%
97,7611.75%
98,7624.25%
99,7660.25%
100,7738.50%
101,7751.25%
102,7765.75%
103,7838.50%
104,7842.75%
105,7905.75%
106,7915.00%
107,7937.25%
108,7971.00%
109,8027.50%
110,8036.75%
111,8060.00%
112,8113.50%
113,8178.50%
114,8176.75%
115,8221.25%
116,8226.25%
117,8260.25%
118,8316.75%
119,8361.50%
120,8366.75%
121,8381.25%
122,8402.75%
123,8436.00%
124,8487.75%
125,8466.50%
126,8513.25%
127,8531.50%
128,8564.75%
129,8557.00%
130,8593.75%
131,8586.75%
132,8623.50%
133,8643.25%
134,8671.50%
135,8681.25%
136,8696.50%
137,8693.50%
138,8682.00%
139,8704.75%
140,8709.50%
141,8736.75%
142,8746.75%
143,8730.50%
144,8755.50%
145,8772.75%
146,8745.75%
147,8768.00%
148,8778.25%
149,8761.25%
150,8772.25%
