1,4.6039
2,4.5887
3,4.5159
4,4.3316
5,4.2979
6,4.2278
7,4.1015
8,3.9999
9,3.9358
10,3.8961
11,3.8475
12,3.7726
13,3.7272
14,3.6753
15,3.6084
16,3.5611
17,3.5199
18,3.4684
19,3.4192
20,3.3766
21,3.3369
22,3.3399
23,3.2974
24,3.2488
25,3.2404
26,3.1944
27,3.1513
28,3.1182
29,3.1279
30,3.0741
31,3.0389
32,3.0336
33,3.0007
34,2.9683
35,2.9126
36,2.9247
37,2.8864
38,2.8587
39,2.8313
40,2.7913
41,2.7854
42,2.7968
43,2.7645
44,2.7193
45,2.6972
46,2.6862
47,2.6455
48,2.6286
49,2.6061
50,2.5853
51,2.5802
52,2.5474
53,2.5332
54,2.5039
55,2.4882
56,2.4809
57,2.4504
58,2.4247
59,2.4013
60,2.3945
61,2.3688
62,2.3489
63,2.3459
64,2.3365
65,2.3127
66,2.2862
67,2.2666
68,2.2761
69,2.2523
70,2.2417
71,2.2028
72,2.1838
73,2.1670
74,2.1531
75,2.1463
76,2.1249
77,2.1039
78,2.1128
79,2.0914
80,2.0764
81,2.0673
82,2.0797
83,2.0679
84,2.0361
85,2.0140
86,2.0082
87,1.9795
88,1.9743
89,1.9651
90,1.9510
91,1.9369
92,1.9348
93,1.9123
94,1.9104
95,1.9044
96,1.8864
97,1.8833
98,1.8685
99,1.8633
100,1.8452
101,1.8428
102,1.8306
103,1.8236
104,1.8123
105,1.8026
106,1.8001
107,1.7895
108,1.7907
109,1.7796
110,1.7796
111,1.7678
112,1.7561
113,1.7518
114,1.7513
115,1.7393
116,1.7313
117,1.7315
118,1.7306
119,1.7244
120,1.7155
121,1.7123
122,1.7157
123,1.7076
124,1.6977
125,1.6994
126,1.6972
127,1.6991
128,1.6890
129,1.6880
130,1.6888
131,1.6903
132,1.6836
133,1.6727
134,1.6771
135,1.6731
136,1.6687
137,1.6715
138,1.6707
139,1.6720
140,1.6702
141,1.6701
142,1.6700
143,1.6720
144,1.6679
145,1.6697
146,1.6669
147,1.6619
148,1.6659
149,1.6653
150,1.6673
