1,88.25%
2,212.75%
3,301.75%
4,506.25%
5,523.25%
6,577.75%
7,690.75%
8,835.75%
9,916.00%
10,989.75%
11,1068.00%
12,1133.50%
13,1268.75%
14,1362.25%
15,1417.50%
16,1524.75%
17,1604.25%
18,1699.50%
19,1784.25%
20,1851.25%
21,1916.75%
22,1915.25%
23,1975.75%
24,2096.50%
25,2093.25%
26,2181.00%
27,2265.00%
28,2313.00%
29,2295.00%
30,2389.00%
31,2471.75%
32,2487.00%
33,2505.50%
34,2599.75%
35,2708.25%
36,2683.00%
37,2777.50%
38,2828.75%
39,2872.50%
40,2930.25%
41,2996.00%
42,2963.00%
43,3016.50%
44,3085.50%
45,3186.25%
46,3177.75%
47,3243.50%
48,3265.50%
49,3301.25%
50,3359.50%
51,3379.25%
52,3421.00%
53,3447.50%
54,3548.75%
55,3546.00%
56,3595.00%
57,3661.50%
58,3689.50%
59,3751.25%
60,3738.75%
61,3830.50%
62,3846.00%
63,3847.75%
64,3897.00%
65,3941.75%
66,3944.50%
67,4045.25%
68,4005.75%
69,4084.00%
70,4125.75%
71,4187.75%
72,4238.00%
73,4247.00%
74,4287.00%
75,4304.25%
76,4352.50%
77,4403.25%
78,4370.75%
79,4441.25%
80,4433.50%
81,4473.50%
82,4461.00%
83,4461.50%
84,4570.75%
85,4599.25%
86,4615.50%
87,4690.75%
88,4708.50%
89,4736.00%
90,4764.50%
91,4792.25%
92,4828.25%
93,4826.50%
94,4854.75%
95,4857.75%
96,4910.25%
97,4928.75%
98,4957.50%
99,4963.75%
100,5016.25%
101,5018.00%
102,5039.50%
103,5088.75%
104,5084.50%
105,5113.50%
106,5104.00%
107,5151.50%
108,5149.25%
109,5158.25%
110,5165.75%
111,5199.25%
112,5217.75%
113,5222.50%
114,5264.00%
115,5240.00%
116,5300.00%
117,5275.25%
118,5297.50%
119,5334.00%
120,5330.25%
121,5335.00%
122,5328.75%
123,5364.25%
124,5381.25%
125,5395.25%
126,5392.00%
127,5362.75%
128,5388.00%
129,5397.00%
130,5417.50%
131,5387.75%
132,5421.50%
133,5435.75%
134,5442.50%
135,5465.00%
136,5463.00%
137,5436.50%
138,5435.50%
139,5447.00%
140,5444.50%
141,5450.50%
142,5468.75%
143,5433.75%
144,5453.00%
145,5452.25%
146,5464.50%
147,5476.75%
148,5462.50%
149,5471.25%
150,5486.75%
