1,4.6037
2,4.5383
3,4.1372
4,3.8912
5,3.7086
6,3.4955
7,3.3055
8,3.1934
9,3.0579
10,2.9741
11,2.8567
12,2.7732
13,2.6896
14,2.6260
15,2.5436
16,2.4717
17,2.4264
18,2.3663
19,2.3340
20,2.2933
21,2.2350
22,2.1983
23,2.1460
24,2.1175
25,2.0865
26,2.0606
27,2.0160
28,2.0103
29,1.9407
30,1.9381
31,1.8947
32,1.8702
33,1.8544
34,1.8418
35,1.8032
36,1.7794
37,1.7464
38,1.7373
39,1.7067
40,1.6946
41,1.6713
42,1.6493
43,1.6271
44,1.6028
45,1.5854
46,1.5677
47,1.5527
48,1.5343
49,1.5071
50,1.5001
51,1.4797
52,1.4489
53,1.4454
54,1.4314
55,1.4227
56,1.3918
57,1.3870
58,1.3568
59,1.3392
60,1.3373
61,1.3386
62,1.2978
63,1.2811
64,1.2654
65,1.2655
66,1.2453
67,1.2280
68,1.2118
69,1.2250
70,1.2019
71,1.1713
72,1.1591
73,1.1384
74,1.1458
75,1.1070
76,1.1074
77,1.1041
78,1.0662
79,1.0678
80,1.0598
81,1.0471
82,1.0182
83,1.0134
84,1.0062
85,0.9845
86,0.9704
87,0.9507
88,0.9519
89,0.9358
90,0.9364
91,0.9090
92,0.8982
93,0.8895
94,0.8747
95,0.8441
96,0.8547
97,0.8415
98,0.8262
99,0.8173
100,0.7991
101,0.7935
102,0.7793
103,0.7666
104,0.7780
105,0.7484
106,0.7379
107,0.7340
108,0.7241
109,0.7117
110,0.6984
111,0.6954
112,0.6712
113,0.6726
114,0.6592
115,0.6496
116,0.6455
117,0.6357
118,0.6324
119,0.6252
120,0.6130
121,0.6122
122,0.6046
123,0.5977
124,0.5889
125,0.5859
126,0.5767
127,0.5635
128,0.5587
129,0.5521
130,0.5517
131,0.5508
132,0.5483
133,0.5459
134,0.5378
135,0.5321
136,0.5288
137,0.5267
138,0.5231
139,0.5237
140,0.5309
141,0.5158
142,0.5135
143,0.5146
144,0.5189
145,0.5121
146,0.5132
147,0.5164
148,0.5128
149,0.5138
150,0.5119
